Project,Rosette,Consistency,Minimize,DisallowCycles,Time,NDeps,Status
@webassemblyjs_helper-code-frame,True,pip,"min_num_deps,min_oldness",allow_cycles,60.393290519714355,7,success
domain-browser,True,pip,"min_num_deps,min_oldness",allow_cycles,4.315060615539551,0,success
forwarded,True,pip,"min_num_deps,min_oldness",allow_cycles,4.364806413650513,0,success
cli-cursor,True,pip,"min_num_deps,min_oldness",allow_cycles,26.22775149345398,4,success
symbol-observable,True,pip,"min_num_deps,min_oldness",allow_cycles,5.73134446144104,0,success
isarray,True,pip,"min_num_deps,min_oldness",allow_cycles,4.666043996810913,0,success
string-length,True,pip,"min_num_deps,min_oldness",allow_cycles,20.875272274017334,3,success
@jest_types,True,pip,"min_num_deps,min_oldness",allow_cycles,,0,timeout
end-of-stream,True,pip,"min_num_deps,min_oldness",allow_cycles,29.210769176483154,2,success
regjsparser,True,pip,"min_num_deps,min_oldness",allow_cycles,17.716092824935913,1,success
collection-visit,True,pip,"min_num_deps,min_oldness",allow_cycles,28.321782112121582,3,success
@babel_plugin-transform-reserved-words,True,pip,"min_num_deps,min_oldness",allow_cycles,23.54227352142334,1,success
@babel_plugin-syntax-export-namespace-from,True,pip,"min_num_deps,min_oldness",allow_cycles,16.01379704475403,1,success
micromatch,True,pip,"min_num_deps,min_oldness",allow_cycles,36.89751410484314,5,success
@babel_plugin-transform-new-target,True,pip,"min_num_deps,min_oldness",allow_cycles,30.274295806884766,1,success
@babel_plugin-proposal-private-methods,True,pip,"min_num_deps,min_oldness",allow_cycles,148.60285353660583,30,success
convert-source-map,True,pip,"min_num_deps,min_oldness",allow_cycles,13.627959251403809,1,success
strip-final-newline,True,pip,"min_num_deps,min_oldness",allow_cycles,5.4522178173065186,0,success
map-visit,True,pip,"min_num_deps,min_oldness",allow_cycles,26.497247219085693,2,success
regjsgen,True,pip,"min_num_deps,min_oldness",allow_cycles,5.4070143699646,0,success
regenerate-unicode-properties,True,pip,"min_num_deps,min_oldness",allow_cycles,22.69406819343567,1,success
@babel_helper-remap-async-to-generator,True,pip,"min_num_deps,min_oldness",allow_cycles,231.62950372695923,26,success
caseless,True,pip,"min_num_deps,min_oldness",allow_cycles,4.1523566246032715,0,success
union-value,True,pip,"min_num_deps,min_oldness",allow_cycles,19.72368574142456,4,success
eslint,True,pip,"min_num_deps,min_oldness",allow_cycles,,0,timeout
webpack-sources,True,pip,"min_num_deps,min_oldness",allow_cycles,5.839176177978516,0,success
has-ansi,True,pip,"min_num_deps,min_oldness",allow_cycles,18.41847848892212,1,success
detect-newline,True,pip,"min_num_deps,min_oldness",allow_cycles,4.633802175521851,0,success
clean-stack,True,pip,"min_num_deps,min_oldness",allow_cycles,26.875063180923462,1,success
lodash.debounce,True,pip,"min_num_deps,min_oldness",allow_cycles,4.474533796310425,0,success
lodash.sortby,True,pip,"min_num_deps,min_oldness",allow_cycles,7.185351848602295,0,success
parse-asn1,True,pip,"min_num_deps,min_oldness",allow_cycles,68.41603469848633,12,success
which,True,pip,"min_num_deps,min_oldness",allow_cycles,9.287530183792114,1,success
is-windows,True,pip,"min_num_deps,min_oldness",allow_cycles,3.964538335800171,0,success
webpack,True,pip,"min_num_deps,min_oldness",allow_cycles,,0,timeout
util.promisify,True,pip,"min_num_deps,min_oldness",allow_cycles,55.744251012802124,20,success
buffer,True,pip,"min_num_deps,min_oldness",allow_cycles,13.987252950668335,2,success
pseudomap,True,pip,"min_num_deps,min_oldness",allow_cycles,5.659966945648193,0,success
lodash.merge,True,pip,"min_num_deps,min_oldness",allow_cycles,4.202046871185303,0,success
emoji-regex,True,pip,"min_num_deps,min_oldness",allow_cycles,4.1744208335876465,0,success
jest-jasmine2,True,pip,"min_num_deps,min_oldness",allow_cycles,,0,timeout
on-finished,True,pip,"min_num_deps,min_oldness",allow_cycles,19.495017766952515,1,success
os-locale,True,pip,"min_num_deps,min_oldness",allow_cycles,15.667226314544678,2,success
wide-align,True,pip,"min_num_deps,min_oldness",allow_cycles,31.514497756958008,4,success
http-parser-js,True,pip,"min_num_deps,min_oldness",allow_cycles,4.672999143600464,0,success
@webassemblyjs_ast,True,pip,"min_num_deps,min_oldness",allow_cycles,9.804584264755249,5,success
run-async,True,pip,"min_num_deps,min_oldness",allow_cycles,5.0558531284332275,0,success
pascalcase,True,pip,"min_num_deps,min_oldness",allow_cycles,5.907873153686523,0,success
async-each,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.955004930496216,0,success
@babel_preset-react,True,npm,"min_oldness,min_num_deps",disallow_cycles,28.72483515739441,12,success
typedarray,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.004789590835571,0,success
https-proxy-agent,True,npm,"min_oldness,min_num_deps",disallow_cycles,28.987229585647583,3,success
istanbul-lib-instrument,True,npm,"min_oldness,min_num_deps",disallow_cycles,,0,timeout
flatted,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.6973211765289307,0,success
@eslint_eslintrc,True,npm,"min_oldness,min_num_deps",disallow_cycles,,0,timeout
nan,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.851697683334351,0,success
util-deprecate,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.798516750335693,0,success
fresh,True,npm,"min_oldness,min_num_deps",disallow_cycles,7.3691020011901855,0,success
type,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.879973888397217,0,success
strip-bom,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.098391532897949,0,success
nopt,True,npm,"min_oldness,min_num_deps",disallow_cycles,14.065604448318481,1,success
istanbul-lib-coverage,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.450638055801392,0,success
is-directory,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.727886915206909,0,success
util,True,npm,"min_oldness,min_num_deps",disallow_cycles,56.31645345687866,39,success
har-validator,True,npm,"min_oldness,min_num_deps",disallow_cycles,40.27586269378662,7,success
dashdash,True,npm,"min_oldness,min_num_deps",disallow_cycles,17.64459466934204,1,success
file-loader,True,npm,"min_oldness,min_num_deps",disallow_cycles,55.75957798957825,13,success
errno,True,npm,"min_oldness,min_num_deps",disallow_cycles,18.99548077583313,1,success
jsbn,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.115153551101685,0,success
ieee754,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.625387668609619,0,success
ajv-keywords,True,npm,"min_oldness,min_num_deps",disallow_cycles,15.136218070983887,1,success
snapdragon-util,True,npm,"min_oldness,min_num_deps",disallow_cycles,16.71049475669861,1,success
infer-owner,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.165757417678833,0,success
parent-module,True,npm,"min_oldness,min_num_deps",disallow_cycles,11.331757307052612,1,success
unicode-property-aliases-ecmascript,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.1022257804870605,0,success
postcss-selector-parser,True,npm,"min_oldness,min_num_deps",disallow_cycles,13.506874799728394,2,success
exit,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.06988787651062,0,success
p-map,True,npm,"min_oldness,min_num_deps",disallow_cycles,35.73039436340332,4,success
@babel_plugin-transform-regenerator,True,npm,"min_oldness,min_num_deps",disallow_cycles,30.05458974838257,3,success
browserify-sign,True,npm,"min_oldness,min_num_deps",disallow_cycles,250.13584184646606,28,success
mute-stream,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.9611592292785645,0,success
timers-browserify,True,npm,"min_oldness,min_num_deps",disallow_cycles,9.643028020858765,1,success
react-dom,True,npm,"min_oldness,min_num_deps",disallow_cycles,21.991483449935913,4,success
ajv-errors,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.062492370605469,0,success
figgy-pudding,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.6090099811553955,0,success
caller-path,True,npm,"min_oldness,min_num_deps",disallow_cycles,25.110549688339233,2,success
cli-boxes,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.243377447128296,0,success
spdx-correct,True,npm,"min_oldness,min_num_deps",disallow_cycles,23.752756595611572,3,success
to-regex-range,True,npm,"min_oldness,min_num_deps",disallow_cycles,10.686924457550049,1,success
regenerator-runtime,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.152593374252319,0,success
babel-jest,True,npm,"min_oldness,min_num_deps",disallow_cycles,,0,timeout
posix-character-classes,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.548285245895386,0,success
data-urls,True,npm,"min_oldness,min_num_deps",disallow_cycles,32.83787274360657,6,success
source-map-resolve,True,npm,"min_oldness,min_num_deps",disallow_cycles,13.048786401748657,2,success
brorand,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.20773983001709,0,success
jest-runtime,True,npm,"min_oldness,min_num_deps",disallow_cycles,,0,timeout
cacache,True,npm,"min_oldness,min_num_deps",disallow_cycles,285.5800950527191,38,success
core-js-compat,True,npm,"min_oldness,min_num_deps",disallow_cycles,79.70017170906067,7,success
@babel_helper-create-regexp-features-plugin,True,npm,"min_oldness,min_num_deps",disallow_cycles,26.13691258430481,14,success
node-fetch,True,npm,"min_oldness,min_num_deps",disallow_cycles,18.149064540863037,4,success
builtin-status-codes,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.607341289520264,0,success
browserify-des,True,npm,"min_oldness,min_num_deps",disallow_cycles,30.655887842178345,5,success
extend-shallow,True,npm,"min_oldness,min_num_deps",disallow_cycles,52.43793201446533,4,success
inflight,True,npm,"min_oldness,min_num_deps",disallow_cycles,22.73948049545288,2,success
arrify,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.48029637336731,0,success
assert,True,npm,"min_oldness,min_num_deps",disallow_cycles,363.3630840778351,43,success
uuid,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.476019620895386,0,success
pako,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.449194431304932,0,success
jest-pnp-resolver,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.0089898109436035,0,success
forever-agent,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.1610260009765625,0,success
hash-base,True,npm,"min_oldness,min_num_deps",disallow_cycles,20.77426266670227,5,success
content-disposition,True,npm,"min_oldness,min_num_deps",disallow_cycles,25.321380138397217,1,success
is-symbol,True,npm,"min_oldness,min_num_deps",disallow_cycles,11.045788288116455,1,success
browserify-aes,True,npm,"min_oldness,min_num_deps",disallow_cycles,114.57442164421082,13,success
is-wsl,True,npm,"min_oldness,min_num_deps",disallow_cycles,16.74532151222229,1,success
jest-matcher-utils,True,npm,"min_oldness,min_num_deps",disallow_cycles,157.96870136260986,13,success
merge2,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.8078553676605225,0,success
react,True,npm,"min_oldness,min_num_deps",disallow_cycles,18.52374505996704,3,success
stream-each,True,npm,"min_oldness,min_num_deps",disallow_cycles,19.64215850830078,4,success
url-parse,True,npm,"min_oldness,min_num_deps",disallow_cycles,19.010850191116333,2,success
@babel_helper-skip-transparent-expression-wrappers,True,npm,"min_oldness,min_num_deps",disallow_cycles,12.414884328842163,3,success
regexpp,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.824409246444702,0,success
unicode-match-property-value-ecmascript,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.8529040813446045,0,success
jest-validate,True,npm,"min_oldness,min_num_deps",disallow_cycles,88.0120120048523,20,success
commondir,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.363959312438965,0,success
md5.js,True,npm,"min_oldness,min_num_deps",disallow_cycles,55.44317150115967,6,success
global-modules,True,npm,"min_oldness,min_num_deps",disallow_cycles,37.551207065582275,5,success
@babel_plugin-transform-runtime,True,npm,"min_oldness,min_num_deps",disallow_cycles,487.57401633262634,51,success
json-buffer,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.806509017944336,0,success
escape-html,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.734058380126953,0,success
@cyf1996..._cq-attribute-import,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.7497072219848633,0,success
hash.js,True,npm,"min_oldness,min_num_deps",disallow_cycles,23.139648914337158,2,success
has-unicode,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.7040233612060547,0,success
js-yaml,True,npm,"min_oldness,min_num_deps",disallow_cycles,12.564114093780518,1,success
p-finally,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.310427904129028,0,success
@xtuc_long,True,npm,"min_oldness,min_num_deps",disallow_cycles,6.380413770675659,0,success
jest-haste-map,True,npm,"min_oldness,min_num_deps",disallow_cycles,332.9068729877472,36,success
uglify-js,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.890567064285278,0,success
p-cancelable,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.7619287967681885,0,success
get-value,True,npm,"min_oldness,min_num_deps",disallow_cycles,13.106423139572144,1,success
whatwg-mimetype,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.511806488037109,0,success
svgo,True,npm,"min_oldness,min_num_deps",disallow_cycles,36.99584221839905,17,success
xmlchars,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.962071657180786,0,success
decode-uri-component,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.5998966693878174,0,success
@babel_plugin-transform-classes,True,npm,"min_oldness,min_num_deps",disallow_cycles,237.67643189430237,31,success
is-arguments,True,npm,"min_oldness,min_num_deps",disallow_cycles,38.18214011192322,6,success
w3c-hr-time,True,npm,"min_oldness,min_num_deps",disallow_cycles,19.292487859725952,1,success
unique-filename,True,npm,"min_oldness,min_num_deps",disallow_cycles,14.963793992996216,2,success
jest-changed-files,True,npm,"min_oldness,min_num_deps",disallow_cycles,92.38112545013428,30,success
file-uri-to-path,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.9431495666503906,0,success
read-pkg,True,npm,"min_oldness,min_num_deps",disallow_cycles,135.31597137451172,32,success
tough-cookie,True,npm,"min_oldness,min_num_deps",disallow_cycles,21.204100847244263,3,success
eslint-module-utils,True,npm,"min_oldness,min_num_deps",disallow_cycles,44.115928411483765,8,success
for-in,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.9423160552978516,0,success
ipaddr.js,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.490615606307983,0,success
is-number-object,True,npm,"min_oldness,min_num_deps",disallow_cycles,20.957773208618164,2,success
delayed-stream,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.318594694137573,0,success
is-stream,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.33996057510376,0,success
simple-swizzle,True,npm,"min_oldness,min_num_deps",disallow_cycles,17.238982677459717,1,success
fast-glob,True,npm,"min_oldness,min_num_deps",disallow_cycles,70.77568173408508,17,success
object.pick,True,npm,"min_oldness,min_num_deps",disallow_cycles,10.3770170211792,1,success
@babel_generator,True,npm,"min_oldness,min_num_deps",disallow_cycles,26.3945415019989,5,success
is-callable,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.7186501026153564,0,success
co,True,npm,"min_oldness,min_num_deps",disallow_cycles,3.8062407970428467,0,success
gauge,True,npm,"min_oldness,min_num_deps",disallow_cycles,42.00430393218994,11,success
diffie-hellman,True,npm,"min_oldness,min_num_deps",disallow_cycles,21.635759830474854,5,success
@webassemblyjs_helper-api-error,True,npm,"min_oldness,min_num_deps",disallow_cycles,4.751283407211304,0,success
picomatch,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.39501690864563,0,success
postcss-modules-values,True,npm,"min_oldness,min_num_deps",disallow_cycles,21.6633243560791,1,success
progress,True,npm,"min_oldness,min_num_deps",disallow_cycles,5.5582122802734375,0,success
@babel_plugin-transform-block-scoping,True,npm,"min_oldness,min_num_deps",disallow_cycles,19.519180059432983,1,success
registry-auth-token,True,npm,"min_oldness,min_num_deps",disallow_cycles,21.80176329612732,5,success
is-glob,True,npm,"min_oldness,min_num_deps",disallow_cycles,10.813214540481567,1,success
escodegen,True,npm,"min_oldness,min_num_deps",disallow_cycles,50.3631649017334,10,success
jest-watcher,True,npm,"min_oldness,min_num_deps",disallow_cycles,,0,timeout
