Project,Rosette,AuditFix,Consistency,Minimize,DisallowCycles,Time,NDeps,CVE,Status
load-json-file,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.962469100952148,0,0,success
dotenv,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.1440958976745605,0,0,success
vary,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.364026308059692,0,0,success
requires-port,True,,npm,"min_num_deps,min_oldness",allow_cycles,8.818872928619385,0,0,success
boolbase,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.203159809112549,0,0,success
lodash.memoize,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.162322521209717,0,0,success
cssom,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.790895223617554,0,0,success
performance-now,True,,npm,"min_num_deps,min_oldness",allow_cycles,12.087773323059082,0,0,success
extend,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.6072258949279785,0,0,success
enquirer,True,,npm,"min_num_deps,min_oldness",allow_cycles,31.557509422302246,1,0,success
chrome-trace-event,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.319673776626587,0,0,success
@webassemblyjs_utf8,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.006402492523193,0,0,success
@babel_helper-define-polyfill-provider,True,,npm,"min_num_deps,min_oldness",allow_cycles,405.1187183856964,37,0,success
which,True,,npm,"min_num_deps,min_oldness",allow_cycles,13.3378267288208,1,0,success
ws,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.124104976654053,0,0,success
postcss-modules-scope,True,,npm,"min_num_deps,min_oldness",allow_cycles,20.34941601753235,3,0,success
expand-brackets,True,,npm,"min_num_deps,min_oldness",allow_cycles,275.12261295318604,36,0,success
finalhandler,True,,npm,"min_num_deps,min_oldness",allow_cycles,57.66486835479736,9,0,success
is-glob,True,,npm,"min_num_deps,min_oldness",allow_cycles,10.681514263153076,1,0,success
arr-diff,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.454432725906372,0,0,success
lodash,True,,npm,"min_num_deps,min_oldness",allow_cycles,7.0292274951934814,0,0,success
through2,True,,npm,"min_num_deps,min_oldness",allow_cycles,30.916452407836914,5,0,success
fragment-cache,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.706204652786255,1,0,success
ansi-regex,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.870883941650391,0,0,success
path-to-regexp,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.5123608112335205,0,0,success
string.prototype.trimstart,True,,npm,"min_num_deps,min_oldness",allow_cycles,27.866214752197266,7,0,success
data-urls,True,,npm,"min_num_deps,min_oldness",allow_cycles,42.176559925079346,6,0,success
tr46,True,,npm,"min_num_deps,min_oldness",allow_cycles,14.057657241821289,1,0,success
ajv,True,,npm,"min_num_deps,min_oldness",allow_cycles,46.304691791534424,5,0,success
jws,True,,npm,"min_num_deps,min_oldness",allow_cycles,38.11670160293579,4,0,success
yargs-parser,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.175168037414551,0,0,success
is-core-module,True,,npm,"min_num_deps,min_oldness",allow_cycles,30.53170895576477,2,0,success
emoji-regex,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.97622275352478,0,0,success
yargs,True,,npm,"min_num_deps,min_oldness",allow_cycles,57.95731019973755,15,0,success
concat-map,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.506292343139648,0,0,success
@jest_types,True,,npm,"min_num_deps,min_oldness",allow_cycles,115.82959961891174,12,0,success
map-obj,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.013705730438232,0,0,success
prop-types,True,,npm,"min_num_deps,min_oldness",allow_cycles,30.962974548339844,4,0,success
number-is-nan,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.002604961395264,0,0,success
base64-js,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.222010612487793,0,0,success
os-browserify,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.336049795150757,0,0,success
get-stream,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.111245632171631,0,0,success
dom-serializer,True,,npm,"min_num_deps,min_oldness",allow_cycles,17.388838529586792,3,0,success
map-visit,True,,npm,"min_num_deps,min_oldness",allow_cycles,19.596996545791626,2,0,success
is-plain-object,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.074189901351929,0,0,success
asynckit,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.255675554275513,0,0,success
has-value,True,,npm,"min_num_deps,min_oldness",allow_cycles,46.47236371040344,4,0,success
functional-red-black-tree,True,,npm,"min_num_deps,min_oldness",allow_cycles,6.52487325668335,0,0,success
@babel_plugin-syntax-top-level-await,True,,npm,"min_num_deps,min_oldness",allow_cycles,7.563708066940308,1,0,success
interpret,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.906725168228149,0,0,success
evp_bytestokey,True,,npm,"min_num_deps,min_oldness",allow_cycles,56.095152854919434,4,0,success
is-data-descriptor,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.043947458267212,1,0,success
psl,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.7626261711120605,0,0,success
json-buffer,True,,npm,"min_num_deps,min_oldness",allow_cycles,7.825087070465088,0,0,success
pseudomap,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.655148267745972,0,0,success
he,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.2251410484313965,0,0,success
style-loader,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.101644039154053,0,0,success
is-buffer,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.207399606704712,0,0,success
eslint-module-utils,True,,npm,"min_num_deps,min_oldness",allow_cycles,84.30291175842285,8,0,success
is-symbol,True,,npm,"min_num_deps,min_oldness",allow_cycles,16.456307411193848,1,0,success
@babel_plugin-transform-duplicate-keys,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.400092363357544,1,0,success
@babel_helper-create-regexp-features-plugin,True,,npm,"min_num_deps,min_oldness",allow_cycles,87.3441276550293,14,0,success
commondir,True,,npm,"min_num_deps,min_oldness",allow_cycles,7.427460193634033,0,0,success
normalize-package-data,True,,npm,"min_num_deps,min_oldness",allow_cycles,82.63240647315979,11,0,success
is-docker,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.859668970108032,0,0,success
chardet,True,,npm,"min_num_deps,min_oldness",allow_cycles,3.9306023120880127,0,0,success
whatwg-encoding,True,,npm,"min_num_deps,min_oldness",allow_cycles,24.877302169799805,2,0,success
ee-first,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.754892349243164,0,0,success
object-assign,True,,npm,"min_num_deps,min_oldness",allow_cycles,8.02739429473877,0,0,success
@webassemblyjs_wasm-parser,True,,npm,"min_num_deps,min_oldness",allow_cycles,42.69687008857727,10,0,success
browserify-zlib,True,,npm,"min_num_deps,min_oldness",allow_cycles,17.174492835998535,1,0,success
read-pkg,True,,npm,"min_num_deps,min_oldness",allow_cycles,85.89292764663696,29,0,success
https-proxy-agent,True,,npm,"min_num_deps,min_oldness",allow_cycles,35.962148666381836,3,0,success
lines-and-columns,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.099189519882202,0,0,success
atob,True,,npm,"min_num_deps,min_oldness",allow_cycles,8.032241106033325,0,0,success
xmlchars,True,,npm,"min_num_deps,min_oldness",allow_cycles,8.969152212142944,0,0,success
webpack,True,,npm,"min_num_deps,min_oldness",allow_cycles,,0,0,timeout
@babel_plugin-proposal-nullish-coalescing-operator,True,,npm,"min_num_deps,min_oldness",allow_cycles,14.692100524902344,2,0,success
wordwrap,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.387399435043335,0,0,success
tslib,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.343548536300659,0,0,success
@babel_plugin-syntax-async-generators,True,,npm,"min_num_deps,min_oldness",allow_cycles,15.614373683929443,1,0,success
jwa,True,,npm,"min_num_deps,min_oldness",allow_cycles,21.227797985076904,3,0,success
regenerate-unicode-properties,True,,npm,"min_num_deps,min_oldness",allow_cycles,9.7723548412323,1,0,success
has-unicode,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.818126678466797,0,0,success
shellwords,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.0798563957214355,0,0,success
is-bigint,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.241076946258545,1,0,success
which-boxed-primitive,True,,npm,"min_num_deps,min_oldness",allow_cycles,55.03763723373413,9,0,success
tsutils,True,,npm,"min_num_deps,min_oldness",allow_cycles,15.090073585510254,1,0,success
collection-visit,True,,npm,"min_num_deps,min_oldness",allow_cycles,31.984302282333374,3,0,success
jest-worker,True,,npm,"min_num_deps,min_oldness",allow_cycles,43.105459213256836,4,0,success
portfinder,True,,npm,"min_num_deps,min_oldness",allow_cycles,43.153876543045044,6,0,success
require-directory,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.507473945617676,0,0,success
bcrypt-pbkdf,True,,npm,"min_num_deps,min_oldness",allow_cycles,25.980786085128784,1,0,success
internal-slot,True,,npm,"min_num_deps,min_oldness",allow_cycles,57.45376396179199,7,0,success
buffer-from,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.357941150665283,0,0,success
picomatch,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.670411109924316,0,0,success
public-encrypt,True,,npm,"min_num_deps,min_oldness",allow_cycles,60.995829820632935,15,0,success
kind-of,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.064298868179321,0,0,success
webpack-dev-middleware,True,,npm,"min_num_deps,min_oldness",allow_cycles,26.149100065231323,15,0,success
param-case,True,,npm,"min_num_deps,min_oldness",allow_cycles,33.68430948257446,4,0,success
regjsparser,True,,npm,"min_num_deps,min_oldness",allow_cycles,15.279919385910034,1,0,success
accepts,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.265368461608887,3,0,success
@webassemblyjs_wast-parser,True,,npm,"min_num_deps,min_oldness",allow_cycles,57.71180009841919,9,0,success
es5-ext,True,,npm,"min_num_deps,min_oldness",allow_cycles,73.41178798675537,8,0,success
safe-regex,True,,npm,"min_num_deps,min_oldness",allow_cycles,136.32154178619385,1,0,success
colors,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.576752185821533,0,0,success
extsprintf,True,,npm,"min_num_deps,min_oldness",allow_cycles,3.670445680618286,0,0,success
color,True,,npm,"min_num_deps,min_oldness",allow_cycles,51.98214316368103,5,0,success
https-browserify,True,,npm,"min_num_deps,min_oldness",allow_cycles,6.020280599594116,0,0,success
@babel_helpers,True,,npm,"min_num_deps,min_oldness",allow_cycles,106.16075348854065,24,0,success
type-is,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.3310649394989,3,0,success
@babel_plugin-transform-block-scoping,True,,npm,"min_num_deps,min_oldness",allow_cycles,8.066477060317993,1,0,success
delegates,True,,npm,"min_num_deps,min_oldness",allow_cycles,6.129906892776489,0,0,success
parse5,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.063378810882568,0,0,success
des.js,True,,npm,"min_num_deps,min_oldness",allow_cycles,30.403890371322632,2,0,success
http-cache-semantics,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.974977731704712,0,0,success
xtend,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.809843063354492,0,0,success
prompts,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.176716566085815,2,0,success
import-lazy,True,,npm,"min_num_deps,min_oldness",allow_cycles,6.566009044647217,0,0,success
abab,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.355480432510376,0,0,success
jest-resolve,True,,npm,"min_num_deps,min_oldness",allow_cycles,476.87276577949524,52,0,success
css-loader,True,,npm,"min_num_deps,min_oldness",allow_cycles,144.53596663475037,15,0,success
@webassemblyjs_wasm-edit,True,,npm,"min_num_deps,min_oldness",allow_cycles,111.67806768417358,16,0,success
@babel_helper-annotate-as-pure,True,,npm,"min_num_deps,min_oldness",allow_cycles,50.96074438095093,3,0,success
get-stdin,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.5280601978302,0,0,success
unique-slug,True,,npm,"min_num_deps,min_oldness",allow_cycles,10.987639665603638,1,0,success
bluebird,True,,npm,"min_num_deps,min_oldness",allow_cycles,8.66990351676941,0,0,success
@istanbuljs_load-nyc-config,True,,npm,"min_num_deps,min_oldness",allow_cycles,,0,0,timeout
terser-webpack-plugin,True,,npm,"min_num_deps,min_oldness",allow_cycles,63.40943932533264,25,0,success
jest-diff,True,,npm,"min_num_deps,min_oldness",allow_cycles,94.59809446334839,12,0,success
object-is,True,,npm,"min_num_deps,min_oldness",allow_cycles,60.93224382400513,7,0,success
rxjs,True,,npm,"min_num_deps,min_oldness",allow_cycles,10.326307535171509,1,0,success
istanbul-reports,True,,npm,"min_num_deps,min_oldness",allow_cycles,69.74203515052795,7,0,success
asap,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.264994144439697,0,0,success
@babel_plugin-transform-template-literals,True,,npm,"min_num_deps,min_oldness",allow_cycles,16.333075046539307,1,0,success
node-fetch,True,,npm,"min_num_deps,min_oldness",allow_cycles,36.07611393928528,3,0,success
@babel_helper-split-export-declaration,True,,npm,"min_num_deps,min_oldness",allow_cycles,45.36784029006958,3,0,success
on-headers,True,,npm,"min_num_deps,min_oldness",allow_cycles,7.6476051807403564,0,0,success
deepmerge,True,,npm,"min_num_deps,min_oldness",allow_cycles,10.95328402519226,0,0,success
worker-farm,True,,npm,"min_num_deps,min_oldness",allow_cycles,25.008323669433594,2,0,success
@webassemblyjs_floating-point-hex-parser,True,,npm,"min_num_deps,min_oldness",allow_cycles,13.337312698364258,0,0,success
is-descriptor,True,,npm,"min_num_deps,min_oldness",allow_cycles,6.16682243347168,0,0,success
spdx-license-ids,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.286630868911743,0,0,success
builtin-status-codes,True,,npm,"min_num_deps,min_oldness",allow_cycles,7.1810853481292725,0,0,success
@babel_plugin-transform-react-jsx,True,,npm,"min_num_deps,min_oldness",allow_cycles,18.334921836853027,7,0,success
cookie,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.066550016403198,0,0,success
js-tokens,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.202855587005615,0,0,success
content-disposition,True,,npm,"min_num_deps,min_oldness",allow_cycles,19.561841249465942,1,0,success
object.entries,True,,npm,"min_num_deps,min_oldness",allow_cycles,156.43271040916443,25,0,success
camelcase,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.459326982498169,0,0,success
lodash.uniq,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.280736207962036,0,0,success
is-windows,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.462982892990112,0,0,success
boxen,True,,npm,"min_num_deps,min_oldness",allow_cycles,133.23503947257996,17,0,success
dot-prop,True,,npm,"min_num_deps,min_oldness",allow_cycles,27.87540102005005,1,0,success
ini,True,,npm,"min_num_deps,min_oldness",allow_cycles,6.606292963027954,0,0,success
string.prototype.trimend,True,,npm,"min_num_deps,min_oldness",allow_cycles,27.795012712478638,7,0,success
lodash.sortby,True,,npm,"min_num_deps,min_oldness",allow_cycles,3.9829938411712646,0,0,success
gauge,True,,npm,"min_num_deps,min_oldness",allow_cycles,76.17654013633728,11,0,success
jest-leak-detector,True,,npm,"min_num_deps,min_oldness",allow_cycles,134.1199107170105,5,0,success
hosted-git-info,True,,npm,"min_num_deps,min_oldness",allow_cycles,26.937148809432983,2,0,success
jest-cli,True,,npm,"min_num_deps,min_oldness",allow_cycles,,0,0,timeout
request,True,,npm,"min_num_deps,min_oldness",allow_cycles,147.19257616996765,40,0,success
upath,True,,npm,"min_num_deps,min_oldness",allow_cycles,11.286495923995972,0,0,success
nth-check,True,,npm,"min_num_deps,min_oldness",allow_cycles,21.49521017074585,1,0,success
v8-compile-cache,True,,npm,"min_num_deps,min_oldness",allow_cycles,9.619404077529907,0,0,success
rimraf,True,,npm,"min_num_deps,min_oldness",allow_cycles,52.38557505607605,11,0,success
to-regex,True,,npm,"min_num_deps,min_oldness",allow_cycles,24.8958477973938,13,0,success
clone-response,True,,npm,"min_num_deps,min_oldness",allow_cycles,26.59021496772766,1,0,success
make-dir,True,,npm,"min_num_deps,min_oldness",allow_cycles,26.03114676475525,1,0,success
@babel_plugin-proposal-object-rest-spread,True,,npm,"min_num_deps,min_oldness",allow_cycles,42.774232387542725,13,0,success
v8-to-istanbul,True,,npm,"min_num_deps,min_oldness",allow_cycles,19.234176635742188,4,0,success
find-up,True,,npm,"min_num_deps,min_oldness",allow_cycles,35.48120713233948,5,0,success
clean-stack,True,,npm,"min_num_deps,min_oldness",allow_cycles,21.808138370513916,1,0,success
negotiator,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.138034105300903,0,0,success
@babel_plugin-transform-new-target,True,,npm,"min_num_deps,min_oldness",allow_cycles,25.662688732147217,1,0,success
md5.js,True,,npm,"min_num_deps,min_oldness",allow_cycles,30.096577167510986,3,0,success
commander,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.247886657714844,0,0,success
assert-plus,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.4566872119903564,0,0,success
is-wsl,True,,npm,"min_num_deps,min_oldness",allow_cycles,21.111509084701538,1,0,success
regenerator-runtime,True,,npm,"min_num_deps,min_oldness",allow_cycles,5.321823596954346,0,0,success
filesize,True,,npm,"min_num_deps,min_oldness",allow_cycles,4.279276132583618,0,0,success
